AÑO,TOTAL MATRÍCULA,TOTAL MATRÍCULA MUJERES,TOTAL MATRÍCULA HOMBRES,TOTAL MATRÍCULA PRIMER AÑO,CLASIFICACIÓN INSTITUCIÓN NIVEL 1,CLASIFICACIÓN INSTITUCIÓN NIVEL 2,CÓDIGO DE INSTITUCIÓN,NOMBRE INSTITUCIÓN,REGIÓN,NOMBRE SEDE,NOMBRE CARRERA,CÓDIGO CARRERA,NIVEL GLOBAL,MODALIDAD,JORNADA
2021,1,0,1,0,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),DIBUJO TECNICO PROYECTISTA,,,,
2021,132,6,126,64,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,,,,
2021,72,9,63,36,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),ENERGIAS RENOVABLES Y EFICIENCIA ENERGETICA,,,,
2021,223,217,6,126,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),ESTETICA INTEGRAL,I257S1C96J1V1,Pregrado,Presencial,Diurna
2021,161,74,87,66,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),GASTRONOMIA Y COCINA INTERNACIONAL,I257S1C24J1V1,Pregrado,Presencial,Diurna
2021,65,33,32,27,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),GASTRONOMIA Y COCINA INTERNACIONAL,I257S1C24J2V1,Pregrado,Presencial,Vespertina
2021,79,5,74,50,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),INSTRUMENTACION,,,,
2021,21,0,21,0,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),INSTRUMENTACION Y AUTOMATIZACION INDUSTRIAL,,,,
2021,19,5,14,11,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),LOGISTICA INDUSTRIAL,,,,
2021,10,6,4,9,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),LOGISTICA INDUSTRIAL,,,,
2021,140,7,133,65,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),MANTENIMIENTO MECANICO INDUSTRIAL,,,,
2021,90,15,75,47,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),TECNICO EN CONSTRUCCION,,,,
2021,91,12,79,37,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),TECNICO EN OPERACION Y MANTENCION DE MAQUINARIA PESADA,,,,
2021,1,0,1,0,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),TECNICO EN SONDAJE,,,,
2021,83,0,83,47,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),TECNICO MECANICO EN MAQUINARIA PESADA,,,,
2021,59,10,49,40,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),TOPOGRAFIA,,,,
2021,56,47,9,24,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Metropolitana,SEDE COLINA,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS,,,,
2021,39,3,36,19,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN CONSTRUCCION Y OBRAS CIVILES,,,,
2021,36,36,0,8,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN EDUCACION DE PARVULOS,I427S2C30J1V1,Pregrado,Presencial,Diurna
2021,55,55,0,20,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN EDUCACION DE PARVULOS,I427S2C30J2V1,Pregrado,Presencial,Vespertina
2021,168,168,0,48,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Metropolitana,SEDE COLINA,TECNICO DE NIVEL SUPERIOR EN EDUCACION DE PARVULOS,I427S4C30J2V1,Pregrado,Presencial,Vespertina
2021,9,9,0,9,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN EDUCACION DIFERENCIAL,I427S2C31J2V1,Pregrado,Presencial,Vespertina
2021,30,30,0,30,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Metropolitana,SEDE COLINA,TECNICO DE NIVEL SUPERIOR EN EDUCACION DIFERENCIAL,I427S4C31J2V1,Pregrado,Presencial,Vespertina
2021,70,4,66,34,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,,,,
2021,31,27,4,14,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,I427S2C33J1V1,Pregrado,Presencial,Diurna
2021,62,47,15,31,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,I427S2C33J2V1,Pregrado,Presencial,Vespertina
2021,114,97,17,57,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Metropolitana,SEDE COLINA,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,I427S4C33J2V1,Pregrado,Presencial,Vespertina
2021,20,0,20,0,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN MANTENIMIENTO MECANICO INDUSTRIAL,,,,
2021,5,3,2,0,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Metropolitana,SEDE COLINA,TECNICO DE NIVEL SUPERIOR EN PREVENCION DE RIESGOS,I427S4C57J2V1,Pregrado,Presencial,Vespertina
2021,66,55,11,24,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR VETERINARIO,,,,
2021,31,16,15,18,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR VETERINARIO,,,,
2021,34,23,11,34,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Metropolitana,SEDE COLINA,TECNICO DE NIVEL SUPERIOR VETERINARIO,,,,
2021,1,0,1,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Biobío,SEDE LOS ANGELES,TECNICO EN ADMINISTRACION DE EMPRESAS,,,,
2021,15,12,3,1,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Biobío,SEDE LOS ANGELES,TECNICO EN ADMINISTRACION DE EMPRESAS,,,,
2021,17,13,4,17,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN ADMINISTRACION DE EMPRESAS,,,,
2021,8,6,2,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Valparaíso,SEDE SAN ANTONIO,TECNICO EN ADMINISTRACION DE EMPRESAS,,,,
2021,14,8,6,13,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Valparaíso,SEDE SAN ANTONIO,TECNICO EN ADMINISTRACION DE EMPRESAS,,,,
2021,7,5,2,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Biobío,SEDE LOS ANGELES,TECNICO EN ADMINISTRACION PUBLICA,,,,
2021,32,26,6,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN ADMINISTRACION PUBLICA,,,,
2021,6,6,0,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN ADMINISTRACION PUBLICA,,,,
2021,10,6,4,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN ADMINISTRACION PUBLICA,,,,
2021,58,44,14,38,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN ADMINISTRACION PUBLICA,,,,
2021,5,3,2,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Los Ríos,SEDE VALDIVIA,TECNICO EN ATENCION DEL ADULTO MAYOR,I280S14C353J1V1,Pregrado,Presencial,Diurna
